Date,Time,Description,Trigger,Inv kW Sum (kW),Load kW Sum (kW),Solar kW (kW),Ambient Temp (C),Solar Radiation (W/m2),Inv Exp kWh,Inv Imp kWh,Src A Exp kWh,Src A Imp kWh,Src B Exp kWh,Src B Imp kWh,Site kWh (calc),Batt Exp kWh,Batt Imp kWh,Solar kWh,DNI,norm DNI,calls norm DNI
2022-10-09,08.25.40.90,Status : Source A Stopped,SrcA Cooling Down,0.6,0.6,1.5,26.5,106.0,190347.9,56692.2,46331.1,286945.7,0.0,0.0,374574.3,17290.9,76583.7,215715.7,17.666666666666664,0.0923344947735191,Inspecting
2022-10-09,08.25.57.90,Status : Source A Stopped,SrcA Cooling Down,0.8,0.8,1.5,26.5,108.0,190347.9,56692.2,46331.1,286945.7,0.0,0.0,374574.3,17290.9,76583.7,215715.7,18.0,0.0940766550522648,Inspecting
2022-10-09,08.26.10.90,Status : Source A Stopped,SrcA Cooling Down,0.8,0.8,1.5,26.5,108.0,190347.9,56692.2,46331.1,286945.7,0.0,0.0,374574.3,17290.9,76583.7,215715.7,18.0,0.0940766550522648,Inspecting
2022-10-09,08.26.40.90,Status : Source A Stopped,SrcA Cooling Down,0.8,0.8,1.5,26.5,106.0,190347.9,56692.2,46331.1,286945.7,0.0,0.0,374574.3,17290.9,76583.7,215715.7,17.666666666666664,0.0923344947735191,Inspecting
2022-10-09,08.30.44.90,Status : Source A Stopped,SrcA Cooling Down,0.8,0.8,1.4,26.5,100.0,190347.9,56692.2,46331.1,286945.7,0.0,0.0,374574.4,17290.9,76583.7,215715.8,16.666666666666664,0.0871080139372822,Inspecting
2022-10-09,08.31.13.89,Status : Source A Stopped,SrcA Cooling Down,0.8,0.8,1.3,26.5,98.0,190347.9,56692.2,46331.1,286945.7,0.0,0.0,374574.4,17290.9,76583.7,215715.8,16.333333333333332,0.0853658536585365,Inspecting
2022-10-09,08.33.26.89,Status : Source A Stopped,SrcA Cooling Down,0.7,0.7,1.3,26.6,97.0,190348.0,56692.2,46331.1,286945.7,0.0,0.0,374574.4,17290.9,76583.7,215715.9,16.166666666666664,0.0844947735191637,Inspecting
2022-10-09,08.36.25.89,Status : Source A Stopped,SrcA Cooling Down,0.7,0.7,1.9,26.6,125.0,190348.0,56692.2,46331.1,286945.7,0.0,0.0,374574.4,17290.9,76583.7,215715.9,20.83333333333333,0.1088850174216028,Inspecting
2022-10-09,08.36.52.89,Status : Source A Stopped,SrcA Cooling Down,0.7,0.7,2.0,26.5,127.0,190348.0,56692.2,46331.1,286945.7,0.0,0.0,374574.4,17290.9,76583.7,215715.9,21.166666666666664,0.1106271777003484,Inspecting
2022-10-09,08.42.42.88,Status : Source A Stopped,SrcA Cooling Down,0.7,0.7,2.2,26.6,139.0,190348.1,56692.2,46331.1,286945.7,0.0,0.0,374574.5,17290.9,76583.7,215716.1,23.166666666666664,0.1210801393728223,Inspecting
2022-10-09,08.42.54.88,Status : Source A Stopped,SrcA Cooling Down,0.7,0.7,2.2,26.6,139.0,190348.1,56692.2,46331.1,286945.7,0.0,0.0,374574.5,17290.9,76583.7,215716.1,23.166666666666664,0.1210801393728223,Inspecting
2022-10-09,08.43.05.88,Status : Source A Stopped,SrcA Cooling Down,0.6,0.6,2.2,26.6,142.0,190348.1,56692.2,46331.1,286945.7,0.0,0.0,374574.5,17290.9,76583.7,215716.1,23.666666666666664,0.1236933797909407,Inspecting
2022-10-09,08.43.39.88,Status : Source A Stopped,SrcA Cooling Down,0.7,0.7,2.3,26.7,143.0,190348.1,56692.2,46331.1,286945.7,0.0,0.0,374574.5,17290.9,76583.7,215716.2,23.83333333333333,0.1245644599303135,Inspecting
2022-10-09,09.08.22.86,Status : Source A Stopped,SrcA Cooling Down,0.8,0.8,2.1,27.2,135.0,190348.4,56692.2,46331.1,286945.7,0.0,0.0,374574.9,17291.0,76583.7,215717.0,22.5,0.117595818815331,Inspecting
2022-10-09,09.09.20.86,Status : Source A Stopped,SrcA Cooling Down,0.8,0.8,2.2,27.1,139.0,190348.4,56692.2,46331.1,286945.7,0.0,0.0,374574.9,17291.0,76583.7,215717.0,23.166666666666664,0.1210801393728223,Inspecting
2022-10-09,09.09.41.86,Status : Source A Stopped,SrcA Cooling Down,0.7,0.7,2.2,27.2,140.0,190348.4,56692.2,46331.1,286945.7,0.0,0.0,374574.9,17291.0,76583.7,215717.0,23.33333333333333,0.1219512195121951,Inspecting
2022-10-09,09.25.04.84,Status : Source A Stopped,SrcA Cooling Down,1.6,1.6,4.3,27.4,242.0,190348.7,56692.2,46331.1,286945.7,0.0,0.0,374575.1,17291.0,76584.0,215717.8,40.33333333333333,0.2108013937282229,Inspecting
2022-10-09,09.26.52.82,Status : Source A Stopped,SrcA Cooling Down,0.7,0.7,4.8,27.6,257.0,190348.7,56692.2,46331.1,286945.7,0.0,0.0,374575.2,17291.0,76584.1,215718.0,42.83333333333333,0.2238675958188153,Inspecting
2022-10-09,09.27.06.82,Status : Source A Stopped,SrcA Cooling Down,0.7,0.7,4.6,27.5,251.0,190348.7,56692.2,46331.1,286945.7,0.0,0.0,374575.2,17291.0,76584.1,215718.0,41.83333333333333,0.2186411149825784,Inspecting
2022-10-09,09.30.50.81,Status : Source A Stopped,SrcA Cooling Down,1.5,1.5,5.2,27.8,279.0,190348.8,56692.2,46331.1,286945.7,0.0,0.0,374575.2,17291.0,76584.3,215718.3,46.5,0.2430313588850174,Inspecting
2022-10-09,09.31.06.81,Status : Source A Stopped,SrcA Cooling Down,0.8,0.8,5.3,27.8,285.0,190348.8,56692.2,46331.1,286945.7,0.0,0.0,374575.2,17291.0,76584.3,215718.3,47.5,0.2482578397212543,Inspecting
2022-10-09,09.37.09.81,Status : Source A Stopped,SrcA Cooling Down,0.7,0.7,6.2,27.7,327.0,190348.9,56692.2,46331.1,286945.7,0.0,0.0,374575.3,17291.0,76584.6,215718.9,54.5,0.2848432055749129,Inspecting
2022-10-09,09.37.34.81,Status : Source A Stopped,SrcA Cooling Down,0.7,0.7,6.2,27.6,324.0,190348.9,56692.2,46331.1,286945.7,0.0,0.0,374575.3,17291.0,76584.7,215718.9,54.0,0.2822299651567944,Inspecting
2022-10-09,09.37.57.81,Status : Source A Stopped,SrcA Cooling Down,0.7,0.7,5.8,27.7,308.0,190348.9,56692.2,46331.1,286945.7,0.0,0.0,374575.3,17291.0,76584.7,215719.0,51.33333333333333,0.2682926829268293,Inspecting
2022-10-09,09.41.25.80,Status : Source A Stopped,SrcA Cooling Down,0.7,0.7,4.4,28.0,249.0,190348.9,56692.2,46331.1,286945.7,0.0,0.0,374575.4,17291.0,76584.9,215719.3,41.5,0.2168989547038327,Inspecting
